ID#,Country,SERIES          SH,SHOT,YEAR,MON,DAY,SITE,LAT,LONG,HOB,YD-MN,YIELD,DATE,MON_NUM,HOB_ft
102,USSR,1961,,1961,SEP,14,STS-GZ,50.35,77.82,0.5,0.4,0.4,9/14/1961,9,0.152439024
156,USA,Hardtack I,Fig,1958,AUG,18,EN,11.55,162.36,0.5,0.02,0.02,8/18/1958,8,0.152439024
126,USA,Hardtack I,Koa,1958,MAY,12,EN,11.675,162.2056,0.81,1370,1370,5/12/1958,5,0.24695122
123,USA,Hardtack I,Cactus,1958,MAY,5,EN,11.5564,162.3542,1,18,18,5/5/1958,5,0.304878049
30,USSR,1956,,1956,MAR,25,STS,50,78,1,5.5,5.5,3/25/1956,3,0.304878049
107,USSR,1961,,1961,SEP,18,STS,50,78,1,0.004,0.004,9/18/1961,9,0.304878049
131,USSR,1961,Korall,1961,OCT,27,NZ-CB,70.7,54.67,1.1,16,16,10/27/1961,10,0.335365854
23,USSR,1955,,1955,AUG,5,STS,50,78,1.5,1.2,1.2,8/5/1955,8,0.457317073
142,USA,Hardtack I,Oak,1958,JUN,28,EN,11.6078,162.1078,1.8,8900,8900,6/28/1958,6,0.548780488
138,USA,Hardtack I,Walnut,1958,JUN,14,EN,11.6603,162.2253,2,1450,1450,6/14/1958,6,0.609756098
149,USA,Hardtack I,Pisonia,1958,JUL,17,EN,11.55,162.31,2,255,255,7/17/1958,7,0.609756098
76,USA,Redwing,Seminole,1956,JUN,6,EN,11.6764,162.2222,2,13.7,13.7,6/6/1956,6,0.609756098
144,USA,Hardtack I,Sequoia,1958,JUL,1,EN,11.5442,162.3564,2,5.2,5.2,7/1/1958,7,0.609756098
22,USSR,1955,(Joe 16),1955,AUG,2,STS,50,78,2.5,12,12,8/2/1955,8,0.762195122
139,USA,Hardtack I,Linden,1958,JUN,18,EN,11.5442,162.3564,2.5,11,11,6/18/1958,6,0.762195122
21,USSR,1955,(Joe 15),1955,JUL,29,STS,50,78,2.5,1.3,1.3,7/29/1955,7,0.762195122
141,USA,Hardtack I,Elder,1958,JUN,27,EN,11.6633,162.23,2.7,880,880,6/27/1958,6,0.823170732
132,USA,Hardtack I,Tobacco,1958,MAY,30,EN,11.6633,162.23,2.7,11.6,11.6,5/30/1958,5,0.823170732
147,USA,Hardtack I,Poplar,1958,JUL,12,BK,11.6881,165.2644,3,9300,9300,7/12/1958,7,0.914634146
73,USA,Redwing,Zuni,1956,MAY,27,BK,11.4967,165.3692,3,3500,3500,5/27/1956,5,0.914634146
152,USA,Hardtack I,Pine,1958,JUL,26,EN,11.6561,162.2197,3,2000,2000,7/26/1958,7,0.914634146
124,USA,Hardtack I,Fir,1958,MAY,11,BK,11.6908,165.2736,3,1360,1360,5/11/1958,5,0.914634146
140,USA,Hardtack I,Redwood,1958,JUN,27,BK,11.6872,165.415,3,412,412,6/27/1958,6,0.914634146
146,USA,Hardtack I,Dogwood,1958,JUL,5,EN,11.6633,162.23,3,397,397,7/5/1958,7,0.914634146
130,USA,Hardtack I,Yellowwood,1958,MAY,26,EN,11.6603,162.2253,3,330,330,5/26/1958,5,0.914634146
137,USA,Hardtack I,Aspen,1958,JUN,14,BK,11.6908,165.2733,3,319,319,6/14/1958,6,0.914634146
136,USA,Hardtack I,Maple,1958,JUN,10,BK,11.6872,165.415,3,213,213,6/10/1958,6,0.914634146
151,USA,Hardtack I,Olive,1958,JUL,22,EN,11.6633,162.23,3,202,202,7/22/1958,7,0.914634146
133,USA,Hardtack I,Sycamore,1958,MAY,31,BK,11.6908,165.2736,3,92,92,5/31/1958,5,0.914634146
125,USA,Hardtack I,Butternut,1958,MAY,11,EN,11.5411,162.3506,3,81,81,5/11/1958,5,0.914634146
150,USA,Hardtack I,Juniper,1958,JUL,22,BK,11.4961,165.3708,3,65,65,7/22/1958,7,0.914634146
129,USA,Hardtack I,Nutmeg,1958,MAY,21,BK,11.4961,165.3708,3,25.1,25.1,5/21/1958,5,0.914634146
143,USA,Hardtack I,Hickory,1958,JUN,29,BK,11.4961,162.3708,3,14,14,6/29/1958,6,0.914634146
272,USA,Sunbeam,Small Boy,1962,JUL,14,NTS-FF,36.8,-115.95,3,0,0.6,7/14/1962,7,0.914634146
145,USA,Hardtack I,Cedar,1958,JUL,2,BK,11.6908,165.2736,3.4,220,220,7/2/1958,7,1.036585366
131,USA,Hardtack I,Magnolia,1958,MAY,26,EN,11.5428,162.3539,4,57,57,5/26/1958,5,1.219512195
128,USA,Hardtack I,Holly,1958,MAY,20,EN,11.5439,162.3561,4,5.9,5.9,5/20/1958,5,1.219512195
86,USA,Redwing,Tewa,1956,JUL,20,BK,11.6739,165.3394,4.5,5000,5000,7/20/1956,7,1.37195122
77,USA,Redwing,Flathead,1956,JUN,11,BK,11.6,165.4514,4.5,365,365,6/11/1956,6,1.37195122
134,USA,Hardtack I,Rose,1958,JUN,2,EN,11.5411,162.3517,4.5,15,15,6/2/1958,6,1.37195122
71,USA,Redwing,Lacrosse,1956,MAY,4,EN,11.5578,162.355,5,40,40,5/4/1956,5,1.524390244
85,USA,Redwing,Navajo,1956,JUL,10,BK,11.6633,165.3872,6,4500,4500,7/10/1956,7,1.829268293
208,USSR,1962,,1962,NOV,11,STS,50,78,8,0.1,0.1,11/11/1962,11,2.43902439
192,USA,Hardtack II,Humboldt,1958,OCT,29,NTS-YF,37.0478,-116.0247,10,0.0078,0.0078,10/29/1958,10,3.048780488
186,USA,Hardtack II,Ceres,1958,OCT,26,NTS-YF,37.1814,-116.0686,10,0.0007,0.0007,10/26/1958,10,3.048780488
196,USA,Hardtack II,Titania,1958,OCT,30,NTS-YF,37.1772,-116.0692,10,0.0002,0.0002,10/30/1958,10,3.048780488
46,USSR,1957,,1957,SEP,7,NZ-CB,70.69,54.8,15,32,32,9/7/1957,9,4.573170732
207,USSR,1962,,1962,NOV,5,STS,50,78,15,0.4,0.4,11/5/1962,11,4.573170732
189,USA,Hardtack II,Chavez,1958,OCT,27,NTS-YF,37.05,-116,16,0.0006,0.0006,10/27/1958,10,4.87804878
178,USA,Hardtack II,Rio Arriba,1958,OCT,18,NTS-YF,37.0411,-116.0258,20,0.09,0.09,10/18/1958,10,6.097560976
184,USA,Hardtack II,Catron,1958,OCT,24,NTS-YF,37.0431,-116.0269,20,0.021,0.021,10/24/1958,10,6.097560976
174,USA,Hardtack II,Hamilton,1958,OCT,15,NTS-FF,36.8022,-115.9322,20,0.0012,0.0012,10/15/1958,10,6.097560976
171,USA,Hardtack II,Quay,1958,OCT,10,NTS-YF,37.0947,-116.0236,30,0.079,0.079,10/10/1958,10,9.146341463
5,UK,Mosaic,Mosaic G2,1956,JUN,19,MB,-20.4061,115.5361,31,60,98,6/19/1956,6,9.451219512
4,UK,Mosaic,Mosaic G1,1956,MAY,16,MB,-20.3819,115.5479,31,15,15,5/16/1956,5,9.451219512
6,UK,Buffalo,Buffalo R1/One Tree,1956,SEP,27,SAU-MR,-29.8688,131.6594,31,15,15,9/27/1956,9,9.451219512
9,UK,Buffalo,Buffalo R4/Breakaway,1956,OCT,22,SAU-MR,-29.8929,131.6048,31,10,10,10/22/1956,10,9.451219512
14,UK,Antler,Antler Round 2/Biak,1957,SEP,25,SAU-MR,-29.8926,131.6176,31,6,6,9/25/1957,9,9.451219512
13,UK,Antler,Antler Round 1/Tadje,1957,SEP,14,SAU-MR,-29.8898,131.6467,31,1,0.93,9/14/1957,9,9.451219512
3,FRANCE,Gerboise,Gerboise Rouge,1960,DEC,27,AL-R,26.3536,-0.1236,50,0,3,12/27/1960,12,15.24390244
4,FRANCE,Gerboise,Gerboise Verte,1961,APR,25,AL-R,26.3217,-0.0733,50,0,0.5,4/25/1961,4,15.24390244
81,USA,Redwing,Inca,1956,JUN,21,EN,11.63,162.35,60,15.2,15.2,6/21/1956,6,18.29268293
78,USA,Redwing,Blackfoot,1956,JUN,11,EN,11.5511,162.3586,60,8,8,6/11/1956,6,18.29268293
160,USSR,1962,,1962,AUG,22,NZ,73,55,60,6,6,8/22/1962,8,18.29268293
74,USA,Redwing,Yuma,1956,MAY,27,EN,11.62,162.33,60,0.19,0.19,5/27/1956,5,18.29268293
83,USA,Redwing,Mohawk,1956,JUL,2,EN,11.63,162.31,90,360,360,7/2/1956,7,27.43902439
75,USA,Redwing,Erie,1956,MAY,30,EN,11.5444,162.3644,90,14.9,14.9,5/30/1956,5,27.43902439
54,USA,Teapot,Tesla,1955,MAR,1,NTS-YF,37.1255,-116.0475,90,7,7,3/1/1955,3,27.43902439
56,USA,Teapot,Hornet,1955,MAR,12,NTS-YF,37.0403,-116.0253,90,4,4,3/12/1955,3,27.43902439
53,USA,Teapot,Moth,1955,FEB,22,NTS-YF,37.0478,-116.0211,90,2,2,2/22/1955,2,27.43902439
62,USA,Teapot,Post,1955,APR,9,NTS-YF,37.1222,-116.0344,90,2,2,4/9/1955,4,27.43902439
79,USA,Redwing,Kickapoo,1956,JUN,13,EN,11.62,162.33,90,1.49,1.49,6/13/1956,6,27.43902439
90,USA,Plumbbob,Franklin,1957,JUN,2,NTS-YF,37.0478,-116.0211,90,0.14,0.14,6/2/1957,6,27.43902439
31,USSR,1956,,1956,AUG,24,STS,50,78,93,27,27,8/24/1956,8,28.35365854
1,CHINA,,596,1964,OCT,16,LN,42.35,88.3,102,20,22,10/16/1964,10,31.09756098
1,FRANCE,Gerboise,Gerboise Bleue,1960,FEB,13,AL-R,26.3117,-0.0572,105,60,65,2/13/1960,2,32.01219512
112,USSR,1961,,1961,SEP,21,STS-GZ,50.33,77.7,110,0.8,0.8,9/21/1961,9,33.53658537
168,USA,Hardtack II,Hidalgo,1958,OCT,5,NTS-YF,37.0867,-116.0236,110,0.077,0.077,10/5/1958,10,33.53658537
63,USA,Teapot,MET (Military Effects,1955,APR,15,NTS-FF,36.7981,-115.9289,120,22,22,4/15/1955,4,36.58536585
55,USA,Teapot,Turk,1955,MAR,7,NTS-YF,37.1383,-116.1175,150,43,43,3/7/1955,3,45.73170732
64,USA,Teapot,Apple-2,1955,MAY,5,NTS-YF,37.0531,-116.1025,150,29,29,5/5/1955,5,45.73170732
66,USA,Teapot,Zucchini,1955,MAY,15,NTS-YF,37.0947,-116.0239,150,28,28,5/15/1955,5,45.73170732
115,USA,Plumbbob,Whitney,1957,SEP,23,NTS-YF,37.1383,-116.1175,150,19,19,9/23/1957,9,45.73170732
96,USA,Plumbbob,Diablo,1957,JUL,15,NTS-YF,37.1503,-116.1086,150,17,17,7/15/1957,7,45.73170732
103,USA,Plumbbob,Shasta,1957,AUG,18,NTS-YF,37.128,-116.1064,150,17,17,8/18/1957,8,45.73170732
59,USA,Teapot,Apple-1,1955,MAR,29,NTS-YF,37.0956,-116.1028,150,14,14,3/29/1955,3,45.73170732
89,USA,Plumbbob,Boltzmann,1957,MAY,28,NTS-YF,37.0947,-116.0236,150,12,12,5/28/1957,5,45.73170732
108,USA,Plumbbob,Galileo,1957,SEP,2,NTS-YF,37.0531,-116.1025,150,11,11,9/2/1957,9,45.73170732
112,USA,Plumbbob,Fizeau,1957,SEP,14,NTS-YF,37.0336,-116.0314,150,11,11,9/14/1957,9,45.73170732
92,USA,Plumbbob,Wilson,1957,JUN,18,NTS-YF,37.1347,-116.0408,150,10,10,6/18/1957,6,45.73170732
98,USA,Plumbbob,Kepler,1957,JUL,24,NTS-YF,37.095,-116.103,150,10,10,7/24/1957,7,45.73170732
99,USA,Plumbbob,Owens,1957,JUL,25,NTS-YF,37.1347,-116.0408,150,9.7,9.7,7/25/1957,7,45.73170732
57,USA,Teapot,Bee,1955,MAR,22,NTS-YF,37.0947,-116.0239,150,8,8,3/22/1955,3,45.73170732
117,USA,Plumbbob,Morgan,1957,OCT,7,NTS-YF,37.1347,-116.0408,150,8,8,10/7/1957,10,45.73170732
8,UK,Buffalo,Buffalo R3/Kite,1956,OCT,11,SAU-MR,-29.888,131.65,150,3,3,10/11/1956,10,45.73170732
109,USA,Plumbbob,Wheeler,1957,SEP,6,NTS-YF,37.1347,-116.0408,150,0.197,0.197,9/6/1957,9,45.73170732
183,USA,Hardtack II,Rushmore,1958,OCT,22,NTS-YF,37.1347,-116.0408,150,0.188,0.188,10/22/1958,10,45.73170732
162,USA,Hardtack II,Eddy,1958,SEP,19,NTS-YF,37.0867,-116.0236,150,0.083,0.083,9/19/1958,9,45.73170732
176,USA,Hardtack II,Dona Ana,1958,OCT,16,NTS-YF,37.0867,-116.0236,150,0.037,0.037,10/16/1958,10,45.73170732
91,USA,Plumbbob,Lassen,1957,JUN,5,NTS-YF,37.1347,-116.0408,150,0.0005,0.0005,6/5/1957,6,45.73170732
150,USSR,1962,,1962,AUG,3,STS,50,78,180,1.6,1.6,8/3/1962,8,54.87804878
97,USSR,1961,,1961,SEP,10,STS,50,78,180,0.88,0.88,9/10/1961,9,54.87804878
107,USA,Plumbbob,Smoky,1957,AUG,31,NTS-YF,37.1872,-116.0678,210,44,44,8/31/1957,8,64.02439024
93,USA,Plumbbob,Priscilla,1957,JUN,24,NTS-FF,36.7981,-115.9289,210,37,37,6/24/1957,6,64.02439024
80,USA,Redwing,Osage,1956,JUN,16,EN,11.5467,162.3608,210,1.7,1.7,6/16/1956,6,64.02439024
106,USA,Plumbbob,Franklin Prime,1957,AUG,30,NTS-YF,37.0867,-116.0236,230,4.7,4.7,8/30/1957,8,70.12195122
60,USA,Teapot,Wasp Prime,1955,MAR,29,NTS-YF,37.0867,-116.0578,230,3,3,3/29/1955,3,70.12195122
52,USA,Teapot,Wasp,1955,FEB,18,NTS-YF,37.0867,-116.0219,230,1,1,2/18/1955,2,70.12195122
111,USA,Plumbbob,Laplace,1957,SEP,8,NTS-YF,37.0867,-116.0236,230,1,1,9/8/1957,9,70.12195122
166,USSR,1962,,1962,AUG,27,STS,50,78,245,11,11,8/27/1962,8,74.69512195
100,USSR,1961,,1961,SEP,13,NZ-CB?,70.87,53.33,250,6,6,9/13/1961,9,76.2195122
34,USSR,1956,,1956,SEP,10,STS,50,78,270,38,38,9/10/1956,9,82.31707317
82,USSR,1958,,1958,OCT,21,NZ,73,55,270,2,2,10/21/1958,10,82.31707317
110,USSR,1961,,1961,SEP,20,STS,50,78,280,4.8,4.8,9/20/1961,9,85.36585366
64,USSR,1958,,1958,MAR,18,STS,50,78,290,0.16,0.16,3/18/1958,3,88.41463415
15,UK,Antler,Antler Round 3/Taranaki,1957,OCT,9,SAU-MR,-29.8948,131.5916,300,25,26.6,10/9/1957,10,91.46341463
86,USSR,1958,,1958,OCT,25,NZ,73,55,300,0,0.05,10/25/1958,10,91.46341463
156,USSR,1962,,1962,AUG,18,STS,50,78,310,5.8,5.8,8/18/1962,8,94.51219512
96,USSR,1961,,1961,SEP,10,NZ-CB,70.7,54.6,390,12,12,9/10/1961,9,118.902439
151,USSR,1962,,1962,AUG,4,STS,50,78,390,3.8,3.8,8/4/1962,8,118.902439
53,USSR,1958,,1958,JAN,4,STS,50,78,400,1.3,1.3,1/4/1958,1,121.9512195
45,USSR,1957,,1957,AUG,26,STS,50,78,410,0.1,0.1,8/26/1957,8,125
149,USSR,1962,,1962,AUG,1,STS,50,78,430,2.4,2.4,8/1/1962,8,131.097561
21,UK,Grapple Z,Grapple Z/Burgee 2,1958,SEP,23,LI-CH,1.67,-157.25,450,25,25,9/23/1958,9,137.195122
18,UK,Grapple Z,Grapple Z/Pennant 2,1958,AUG,22,LI-CH,1.67,-157.25,450,24,24,8/22/1958,8,137.195122
95,USA,Plumbbob,Hood,1957,JUL,5,NTS-YF,37.1347,-116.0408,460,74,74,7/5/1957,7,140.2439024
101,USA,Plumbbob,Stokes,1957,AUG,7,NTS-YF,37.0867,-116.0236,460,19,19,8/7/1957,8,140.2439024
113,USA,Plumbbob,Newton,1957,SEP,16,NTS-YF,37.0867,-116.0236,460,12,12,9/16/1957,9,140.2439024
116,USA,Plumbbob,Charleston,1957,SEP,28,NTS-YF,37.1347,-116.0408,460,12,12,9/28/1957,9,140.2439024
104,USA,Plumbbob,Doppler,1957,AUG,23,NTS-YF,37.0867,-116.0236,460,11,11,8/23/1957,8,140.2439024
180,USA,Hardtack II,Socorro,1958,OCT,22,NTS-YF,37.0867,-116.0236,460,6,6,10/22/1958,10,140.2439024
187,USA,Hardtack II,Sanford,1958,OCT,26,NTS-FF,36.7981,-115.9289,460,4.9,4.9,10/26/1958,10,140.2439024
188,USA,Hardtack II,De Baca,1958,OCT,26,NTS-YF,37.0867,-116.0236,460,2.2,2.2,10/26/1958,10,140.2439024
167,USA,Hardtack II,Mora,1958,SEP,29,NTS-YF,37.0867,-116.0236,460,2,2,9/29/1958,9,140.2439024
172,USA,Hardtack II,Lea,1958,OCT,13,NTS-YF,37.0867,-116.0236,460,1.4,1.4,10/13/1958,10,140.2439024
193,USA,Hardtack II,Santa Fe,1958,OCT,30,NTS-YF,37.0867,-116.0236,460,1.3,1.3,10/30/1958,10,140.2439024
181,USA,Hardtack II,Wrangell,1958,OCT,22,NTS-FF,36.7981,-115.9289,460,0.115,0.115,10/22/1958,10,140.2439024
134,USSR,1961,,1961,OCT,30,STS,50,78,470,0.09,0.09,10/30/1961,10,143.2926829
138,USSR,1961,,1961,NOV,1,STS,50,78,475,2.7,2.7,11/1/1961,11,144.8170732
58,USSR,1958,,1958,MAR,13,STS,50,78,475,1.2,1.2,3/13/1958,3,144.8170732
2,CHINA,,,1965,MAY,14,LN,41.5,88.5,500,20,35,5/14/1965,5,152.4390244
91,USSR,1961,,1961,SEP,5,STS-GZ,50.45,77.74,500,16,16,9/5/1961,9,152.4390244
54,USSR,1958,,1958,JAN,17,STS,50,78,500,0.5,0.5,1/17/1958,1,152.4390244
124,USSR,1961,,1961,OCT,17,STS-GZ,50.45,77.75,505,6.6,6.6,10/17/1961,10,153.9634146
158,USSR,1962,,1962,AUG,21,STS,50,78,590,20,23,8/21/1962,8,179.8780488
206,USSR,1962,,1962,NOV,4,STS,50,78,600,8.4,8.4,11/4/1962,11,182.9268293
117,USSR,1961,,1961,OCT,4,STS-GZ,50.44,77.76,605,13,13,10/4/1961,10,184.4512195
38,USSR,1957,,1957,MAR,8,STS,50,78,610,19,19,3/8/1957,3,185.9756098
52,USSR,1957,,1957,DEC,28,STS,50,78,615,12,12,12/28/1957,12,187.5
178,USSR,1962,,1962,SEP,24,STS,50,78,630,1.2,1.2,9/24/1962,9,192.0731707
189,USSR,1962,,1962,OCT,20,STS,50,78,635,6.7,6.7,10/20/1962,10,193.597561
143,USSR,1961,,1961,NOV,3,STS,50,78,635,0.9,0.9,11/3/1961,11,193.597561
184,USSR,1962,,1962,OCT,9,STS,50,78,645,8,8,10/9/1962,10,196.6463415
195,USSR,1962,,1962,OCT,28,STS,50,78,645,7.8,7.8,10/28/1962,10,196.6463415
141,USSR,1961,,1961,NOV,2,STS,50,78,645,0.6,0.6,11/2/1961,11,196.6463415
89,USSR,1961,,1961,SEP,1,STS,50,78,660,16,16,9/1/1961,9,201.2195122
210,USSR,1962,,1962,NOV,14,STS,50,78,660,12,12,11/14/1962,11,201.2195122
186,USSR,1962,,1962,OCT,10,STS,50,78,665,9.2,9.2,10/10/1962,10,202.7439024
114,USSR,1961,,1961,SEP,26,STS-GZ,50.45,77.75,665,1.2,1.2,9/26/1961,9,202.7439024
123,USSR,1961,,1961,OCT,12,STS-GZ,50.45,77.75,670,15,15,10/12/1961,10,204.2682927
193,USSR,1962,,1962,OCT,28,STS,50,78,670,7.8,7.8,10/28/1962,10,204.2682927
162,USSR,1962,,1962,AUG,23,STS,50,78,680,2.5,2.5,8/23/1962,8,207.3170732
214,USSR,1962,,1962,DEC,1,STS,50,78,680,2.4,2.4,12/1/1962,12,207.3170732
92,USSR,1961,,1961,SEP,6,STS,50,78,685,1.1,1.1,9/6/1961,9,208.8414634
199,USSR,1962,,1962,OCT,31,STS,50,78,690,10,10,10/31/1962,10,210.3658537
105,USSR,1961,,1961,SEP,17,STS-GZ,50.45,77.75,695,20,21,9/17/1961,9,211.8902439
182,USSR,1962,,1962,SEP,28,STS,50,78,695,1.3,1.3,9/28/1962,9,211.8902439
115,USSR,1961,,1961,OCT,1,STS,50,78,700,3,3,10/1/1961,10,213.4146341
202,USSR,1962,,1962,NOV,1,STS,50,78,700,3,3,11/1/1962,11,213.4146341
167,USSR,1962,,1962,AUG,31,STS,50,78,700,2.7,2.7,8/31/1962,8,213.4146341
101,USSR,1961,,1961,SEP,13,STS-GZ,50.45,77.75,710,0.001,10,9/13/1961,9,216.4634146
125,USSR,1961,,1961,OCT,19,STS-GZ,50.45,77.75,710,0.001,10,10/19/1961,10,216.4634146
155,USSR,1962,,1962,AUG,18,STS,50,78,710,7.4,7.4,8/18/1962,8,216.4634146
205,USSR,1962,,1962,NOV,3,STS,50,78,710,4.7,4.7,11/3/1962,11,216.4634146
211,USSR,1962,,1962,NOV,17,STS,50,78,715,18,18,11/17/1962,11,217.9878049
163,USSR,1962,,1962,AUG,25,STS,50,78,715,0.001,1,8/25/1962,8,217.9878049
187,USSR,1962,,1962,OCT,13,STS,50,78,720,4.9,4.9,10/13/1962,10,219.5121951
188,USSR,1962,,1962,OCT,14,STS,50,78,725,0.001,10,10/14/1962,10,221.0365854
90,USSR,1961,,1961,SEP,4,STS-GZ,50.45,77.74,725,9,9,9/4/1961,9,221.0365854
161,USSR,1962,,1962,AUG,22,STS,50,78,740,3,3,8/22/1962,8,225.6097561
236,USA,Dominic I,Mesilla,1962,MAY,9,LI-CH,1.6,-157.3,747,100,100,5/9/1962,5,227.7439024
47,USSR,1957,,1957,SEP,13,STS,50,78,780,5.9,5.9,9/13/1957,9,237.804878
229,USA,Dominic I,Aztec,1962,APR,27,LI-CH,1.6,-157.3,796,410,410,4/27/1962,4,242.6829268
72,USSR,1958,,1958,OCT,4,NZ,73,55,800,9,9,10/4/1958,10,243.902439
235,USA,Dominic I,Yukon,1962,MAY,8,LI-CH,1.6,-157.3,878,100,100,5/8/1962,5,267.6829268
228,USA,Dominic I,Adobe,1962,APR,25,LI-CH,1.6,-157.3,884,190,190,4/25/1962,4,269.5121951
242,USA,Dominic I,Swanee,1962,MAY,14,LI-CH,1.6,-157.3,896,97,97,5/14/1962,5,273.1707317
80,USSR,1958,,1958,OCT,19,NZ,73,55,900,0,0.001,10/19/1958,10,274.3902439
238,USA,Dominic I,Muskegon,1962,MAY,11,LI-CH,1.6,-157.3,913,50,50,5/11/1962,5,278.3536585
62,USSR,1958,,1958,MAR,15,STS,50,78,965,14,14,3/15/1958,3,294.2073171
228,USSR,1962,,1962,DEC,25,NZ,73,55,990,8.5,8.5,12/25/1962,12,301.8292683
26,USSR,1955,(Joe 18),1955,NOV,6,STS,50,78,1000,250,250,11/6/1955,11,304.8780488
65,USSR,1958,,1958,MAR,20,STS,50,78,1015,12,12,3/20/1958,3,309.4512195
60,USSR,1958,,1958,MAR,14,STS,50,78,1030,35,35,3/14/1958,3,314.0243902
33,USSR,1956,,1956,SEP,2,STS,50,78,1050,51,51,9/2/1956,9,320.1219512
218,USSR,1962,,1962,DEC,22,NZ,73,55,1050,6.3,6.3,12/22/1962,12,320.1219512
217,USSR,1962,,1962,DEC,20,NZ,73,55,1070,8.3,8.3,12/20/1962,12,326.2195122
32,USSR,1956,,1956,AUG,30,STS,50,78,1100,900,900,8/30/1956,8,335.3658537
39,USSR,1957,,1957,APR,3,STS,50,78,1100,42,42,4/3/1957,4,335.3658537
40,USSR,1957,,1957,APR,6,STS,50,78,1145,57,57,4/6/1957,4,349.0853659
42,USSR,1957,,1957,APR,12,STS,50,78,1145,22,22,4/12/1957,4,349.0853659
99,USSR,1961,,1961,SEP,12,NZ-MB?,74.2,52.1,1190,1150,1150,9/12/1961,9,362.804878
73,USSR,1958,,1958,OCT,5,NZ,73,55,1200,15,15,10/5/1958,10,365.8536585
74,USSR,1958,,1958,OCT,6,NZ,73,55,1200,5.5,5.5,10/6/1958,10,365.8536585
221,USSR,1962,,1962,DEC,23,NZ,73,55,1270,2.4,2.4,12/23/1962,12,387.195122
113,USSR,1961,,1961,SEP,22,NZ-MB?,73.52,54.3,1300,260,260,9/22/1961,9,396.3414634
168,USSR,1962,,1962,SEP,2,NZ,73,55,1300,80,80,9/2/1962,9,396.3414634
72,USA,Redwing,Cherokee,1956,MAY,20,BK,11.6683,165.3942,1320,3800,3800,5/20/1956,5,402.4390244
225,USSR,1962,,1962,DEC,24,NZ-MB?,74.2,52.3,1320,1100,1100,12/24/1962,12,402.4390244
70,USSR,1958,,1958,OCT,2,NZ,73,55,1400,290,290,10/2/1958,10,426.8292683
139,USSR,1961,,1961,NOV,2,NZ-MB,73,55,1400,120,120,11/2/1961,11,426.8292683
67,USSR,1958,,1958,MAR,22,STS,50,78,1415,18,18,3/22/1958,3,431.402439
183,USSR,1962,,1962,OCT,7,NZ,73,55,1440,320,320,10/7/1962,10,439.0243902
129,USSR,1961,,1961,OCT,25,NZ-MB?,73.52,54.3,1450,300,300,10/25/1961,10,442.0731707
121,USSR,1961,,1961,OCT,8,NZ-CB,70.7,54.6,1450,15,15,10/8/1961,10,442.0731707
219,USSR,1962,,1962,DEC,23,NZ,73,55,1460,430,430,12/23/1962,12,445.1219512
220,USSR,1962,,1962,DEC,23,NZ,73,55,1470,8.3,8.3,12/23/1962,12,448.1707317
68,USSR,1958,,1958,SEP,30,NZ,73,55,1500,1200,1200,9/30/1958,9,457.3170732
106,USSR,1961,,1961,SEP,18,NZ-MB?,74,52,1500,1000,1000,9/18/1961,9,457.3170732
268,USA,Dominic I,Sunset,1962,JUL,10,LI-CH,1.6,-157.3,1500,1000,1000,7/10/1962,7,457.3170732
203,USSR,1962,,1962,NOV,3,NZ,73,55,1500,390,390,11/3/1962,11,457.3170732
140,USSR,1961,,1961,NOV,2,NZ-MB,73,55,1500,280,280,11/2/1961,11,457.3170732
198,USSR,1962,,1962,OCT,30,NZ,73,55,1500,280,280,10/30/1962,10,457.3170732
116,USSR,1961,,1961,OCT,2,NZ-MB?,73.92,54.55,1500,250,250,10/2/1961,10,457.3170732
200,USSR,1962,,1962,NOV,1,NZ,73,55,1500,240,240,11/1/1962,11,457.3170732
85,USSR,1958,,1958,OCT,25,NZ,73,55,1500,190,190,10/25/1958,10,457.3170732
216,USSR,1962,,1962,DEC,18,NZ,73,55,1500,69,69,12/18/1962,12,457.3170732
263,USA,Dominic I,Bluestone,1962,JUN,30,LI-CH,1.5,-157.3,1518,1270,1270,6/30/1962,6,462.804878
84,USSR,1958,,1958,OCT,24,NZ-MB,73.68,54.97,1525,1000,1000,10/24/1958,10,464.9390244
137,USSR,1961,,1961,OCT,31,NZ-MB,73,55,1530,150,400,10/31/1961,10,466.4634146
231,USA,Dominic I,Arkansas,1962,MAY,2,LI-CH,1.6,-157.3,1533,1090,1090,5/2/1962,5,467.3780488
27,USSR,1955,(Joe 19),1955,NOV,22,STS,50,78,1550,1600,1600,11/22/1955,11,472.5609756
196,USSR,1962,,1962,OCT,29,NZ,73,55,1550,360,360,10/29/1962,10,472.5609756
192,USSR,1962,,1962,OCT,27,NZ,73,55,1550,260,260,10/27/1962,10,472.5609756
154,USSR,1962,,1962,AUG,10,NZ,73,55,1560,150,400,8/10/1962,8,475.6097561
232,USA,Dominic I,Questa,1962,MAY,4,LI-CH,1.6,-157.3,1594,670,670,5/4/1962,5,485.9756098
111,USSR,1961,,1961,SEP,20,NZ-MB?,73.52,54.3,1600,150,1500,9/20/1961,9,487.804878
215,USSR,1962,,1962,DEC,18,NZ,73,55,1600,110,110,12/18/1962,12,487.804878
240,USA,Dominic I,Encino,1962,MAY,12,LI-CH,1.6,-157.3,1679,500,500,5/12/1962,5,511.8902439
159,USSR,1962,,1962,AUG,22,NZ-MB,74,53.3,1700,1600,1600,8/22/1962,8,518.2926829
